-4.24734600362264e-05,4.19020586892845e-05,4.19020586892846e-05,5.99995582376763,-4.24734600362264e-05,4.53190350606237e-05
4.41477070015168e-05,-2.62783380293494e-05,-2.62783380293553e-05,5.99907500001624,4.41477070015119e-05,0.000889261245814302
4.41477070015142e-05,-2.6278338029348e-05,-2.62783380293553e-05,5.99907500001624,4.41477070015079e-05,0.000889261245814303
4.70981108651449e-05,-2.75211324793117e-05,-2.7521132479312e-05,5.99907388463326,4.70981108651451e-05,0.000886961409972519
3.55933103455596e-05,1.92863518254093e-06,1.928635182541e-06,5.99907599146762,3.559331034556e-05,0.000848964641324126
4.15138395337047e-05,-2.40002424165081e-05,-2.40002424165081e-05,5.9990804384025,4.15138395337041e-05,0.000884534403263868
1.50525150976553e-05,-3.57725481028225e-05,-3.57725481028226e-05,5.99916028982515,1.50525150976561e-05,0.000881150240855561
3.7503269183249e-05,-2.31732540778353e-05,-2.31732540778352e-05,5.99908491178577,3.75032691832483e-05,0.000886428184022639
1.39662866141185e-06,4.40141840779113e-05,4.4014184077911e-05,5.99908447249237,1.39662866141093e-06,0.000824705882152132
3.73791587537625e-05,-1.9830015687417e-05,-1.98300156874171e-05,5.99908406399335,3.73791587537623e-05,0.000880837720512711
1.28196323941603e-05,-5.89330265780564e-05,-5.89330265780572e-05,5.99921715605585,1.28196323941595e-05,0.000875070732519906
4.37686898254654e-05,-3.34426426479957e-05,-3.34426426479962e-05,5.99909390603744,4.3768689825466e-05,0.000885441868206136
3.98980212263488e-05,-9.70072715097859e-06,-9.70072715097883e-06,5.99909476521234,3.98980212263504e-05,0.00084484019950466
4.75231478942297e-05,-2.81619380343808e-05,-2.81619380343806e-05,5.99907590641394,4.75231478942296e-05,0.000885371166338812
6.75102629612264e-05,-5.4639417152527e-05,-5.46394171525274e-05,5.99908921386995,6.75102629612268e-05,0.000885044438428059
4.5320847529672e-05,-2.34295819106225e-05,-2.34295819106236e-05,5.99907436799891,4.53208475296722e-05,0.000881849469850354
4.13396005118777e-06,8.14956079247025e-05,8.14956079247028e-05,5.99907556180921,4.13396005118748e-06,0.000753179054837736
5.06036126935545e-05,-2.61621304897821e-05,-2.61621304897821e-05,5.99907771920936,5.06036126935542e-05,0.000873397826235432
0.000149502252800146,-0.000144529595873084,-0.000144529595873084,5.99911765317911,0.000149502252800147,0.000872401507036039
6.02826571443138e-05,-4.1835582320132e-05,-4.18355823201318e-05,5.999078681545,6.02826571443137e-05,0.000884424305347216
3.68237722198983e-05,1.87776761038923e-05,1.8777676103892e-05,5.99908088967028,3.68237722198986e-05,0.000807907433073347
4.41047860090327e-05,-2.4341189172173e-05,-2.43411891721734e-05,5.9990804384025,4.41047860090328e-05,0.000880034403829387
5.50198956777029e-05,-7.36072657017068e-05,-7.36072657017082e-05,5.99916029257796,5.50198956777019e-05,0.000876882162089301
4.88600439659008e-05,-3.450873870357e-05,-3.45087387035706e-05,5.9990840856988,4.88600439659013e-05,0.000887211690671499
4.52029172995708e-05,-1.99002639249568e-05,-1.99002639249569e-05,5.99908518866476,4.52029172995704e-05,0.000864206028486762
4.36944096436553e-05,-2.55938357305726e-05,-2.55938357305727e-05,5.99907771920937,4.36944096436548e-05,0.000886079642807567
3.02045279049088e-05,-3.12913667325174e-05,-3.12913667325172e-05,5.99911770435832,3.02045279049082e-05,0.000884469319330476
4.03060584041924e-05,-2.38695501733666e-05,-2.38695501733665e-05,5.99907994212292,4.03060584041914e-05,0.000887184860622407
1.63111079114269e-05,2.23851362984576e-05,2.23851362984576e-05,5.99907974934417,1.63111079114268e-05,0.00084285816741157
4.10820400193017e-05,-2.32616247791008e-05,-2.32616247791004e-05,5.99908043840251,4.10820400193017e-05,0.000883920767009716
3.38273716766696e-05,-5.41580595690447e-05,-5.41580595690446e-05,5.9991601723263,3.38273716766702e-05,0.000880489049481445
4.42530412906733e-05,-2.86826560008556e-05,-2.86826560008558e-05,5.99908383086907,4.4253041290672e-05,0.000885028360353185
1.05743848752889e-05,4.2328161079529e-05,4.23281610795285e-05,5.99908543453369,1.0574384875289e-05,0.000808760374396714
3.77663481712391e-05,-2.03017047859368e-05,-2.03017047859368e-05,5.99908587678877,3.77663481712394e-05,0.000879193924459151
-2.0859953529127e-06,-5.68340945168259e-05,-5.68340945168259e-05,5.99924546213522,-2.08599535291172e-06,0.000872378044522389
3.98758366978065e-05,-2.99243225616071e-05,-2.99243225616077e-05,5.99909439959973,3.98758366978062e-05,0.000885697371997051
1.63410405539556e-05,2.09587264674288e-05,2.09587264674288e-05,5.99909432603149,1.63410405539564e-05,0.000831074434465626
4.16165469181223e-05,-2.38383815184457e-05,-2.38383815184444e-05,5.99908134480022,4.1616546918123e-05,0.000883098868982939
2.97836453658964e-05,-5.65176811011841e-05,-5.65176811011838e-05,5.99917432536599,2.97836453658963e-05,0.000879142705482727
